Date,Open,High,Low,Close,Adj Close,Volume
2000-09-08,210.12083435058594,215.40086364746094,207.600830078125,208.92083740234375,204.58224487304688,96232
2000-09-11,212.40084838867188,232.3209228515625,211.80084228515625,228.00091552734375,223.26608276367188,271023
2000-09-12,232.80093383789062,238.44094848632812,229.20091247558594,237.00094604492188,232.0792236328125,265048
2000-09-13,238.32095336914062,238.5609588623047,229.20091247558594,235.8009490966797,230.90414428710938,176107
2000-09-14,236.40093994140625,259.2010498046875,233.0409393310547,259.2010498046875,253.8183135986328,323565
2000-09-15,266.8810729980469,281.8811340332031,255.7210235595703,260.4010314941406,254.9933624267578,486389
2000-09-18,261.6010437011719,274.80108642578125,258.00103759765625,273.4810791015625,267.8017883300781,260740
2000-09-19,278.401123046875,278.7611083984375,255.7210235595703,265.9210510253906,260.3987731933594,272923
2000-09-20,273.4810791015625,273.4810791015625,261.6010437011719,264.0010681152344,258.5186462402344,148924
2000-09-21,265.8010559082031,270.9610900878906,258.00103759765625,258.00103759765625,252.64320373535156,135824
2000-09-22,255.6010284423828,255.6010284423828,244.32098388671875,248.04098510742188,242.88999938964844,67874
2000-09-25,257.2810363769531,269.04107666015625,252.00100708007812,268.80108642578125,263.218994140625,155682
2000-09-26,267.9610595703125,274.32110595703125,258.00103759765625,258.00103759765625,252.64320373535156,124182
2000-09-27,258.00103759765625,264.0010681152344,255.1210174560547,259.2010498046875,253.8183135986328,87599
2000-09-28,263.40106201171875,266.16107177734375,255.6010284423828,255.6010284423828,250.2930450439453,72016
2000-09-29,261.7210388183594,262.8010559082031,256.801025390625,260.1610412597656,254.75836181640625,69766
2000-10-02,262.4410400390625,273.0010986328125,259.801025390625,270.7210693359375,265.0990905761719,98799
2000-10-03,270.60107421875,282.0011291503906,264.6010437011719,282.0011291503906,276.1449279785156,158516
2000-10-04,284.2811279296875,295.8011779785156,282.60113525390625,288.00115966796875,282.02032470703125,227232
2000-10-05,298.6811828613281,304.80120849609375,291.8411560058594,302.2812194824219,296.00384521484375,290140
2000-10-06,304.80120849609375,323.2812805175781,302.4012145996094,306.001220703125,299.6465759277344,430198
2000-10-09,309.0012512207031,317.4012756347656,260.4010314941406,262.8010559082031,257.3435363769531,389365
2000-10-10,267.60107421875,281.1611328125,265.2010498046875,273.0010986328125,267.3317565917969,303907
2000-10-11,266.8810729980469,268.0810852050781,237.6009521484375,252.12100219726562,246.88526916503906,310290
2000-10-12,252.12100219726562,252.12100219726562,252.12100219726562,252.12100219726562,246.88526916503906,0
2000-10-13,223.68089294433594,263.88104248046875,217.80087280273438,263.88104248046875,258.401123046875,318148
2000-10-16,281.8811340332031,281.8811340332031,255.2410125732422,258.00103759765625,252.64320373535156,201290
2000-10-17,260.4010314941406,272.7610778808594,258.24102783203125,264.0010681152344,258.5186462402344,169374
2000-10-18,262.6810607910156,264.4810485839844,241.92095947265625,262.8010559082031,257.3435363769531,153282
2000-10-19,268.0810852050781,268.4410705566406,256.2010192871094,261.00103759765625,255.5809326171875,82766
2000-10-20,264.6010437011719,264.6010437011719,252.84100341796875,255.6010284423828,250.2930450439453,116849
2000-10-23,254.40101623535156,257.88104248046875,247.20098876953125,251.1610107421875,245.9452362060547,55741
2000-10-24,252.00100708007812,271.2010803222656,251.88101196289062,271.2010803222656,265.56915283203125,99699
2000-10-25,265.3210754394531,273.0010986328125,261.00103759765625,261.00103759765625,255.5809326171875,88182
2000-10-26,257.4010314941406,263.76104736328125,252.00100708007812,253.20101928710938,247.94287109375,52116
2000-10-27,262.6810607910156,262.8010559082031,255.96102905273438,256.801025390625,251.46812438964844,51041
2000-10-30,262.0810546875,269.40106201171875,259.321044921875,264.0010681152344,258.5186462402344,62924
2000-10-31,264.0010681152344,264.0010681152344,264.0010681152344,264.0010681152344,258.5186462402344,0
2000-11-01,264.0010681152344,264.0010681152344,264.0010681152344,264.0010681152344,258.5186462402344,0
2000-11-02,259.2010498046875,269.7610778808594,258.12103271484375,269.04107666015625,263.4540100097656,56133
2000-11-03,272.4010925292969,283.5611267089844,272.4010925292969,277.8011169433594,272.0321044921875,129582
2000-11-06,288.00115966796875,290.88116455078125,280.4411315917969,283.3211364746094,277.4375,92541
2000-11-07,287.4011535644531,288.00115966796875,277.9211120605469,279.4811096191406,273.67718505859375,98891
2000-11-08,283.0811462402344,293.64117431640625,280.4411315917969,285.48114013671875,279.5526428222656,124866
2000-11-09,284.2811279296875,286.8011474609375,272.4010925292969,272.6410827636719,266.9792175292969,81066
2000-11-10,274.20111083984375,279.4811096191406,246.0009765625,246.0009765625,240.89234924316406,119957
2000-11-13,243.60096740722656,254.28102111816406,231.84092712402344,250.80101013183594,245.5926971435547,161932
2000-11-14,256.801025390625,269.5210876464844,252.3610076904297,269.40106201171875,263.8064880371094,81699
2000-11-15,272.4010925292969,276.7210998535156,261.6010437011719,270.60107421875,264.9815673828125,100774
2000-11-16,271.3210754394531,274.20111083984375,267.7210693359375,273.6011047363281,267.9193420410156,62533
2000-11-17,279.0011291503906,282.60113525390625,269.16107177734375,270.0010681152344,264.3940124511719,175099
2000-11-20,267.60107421875,267.60107421875,246.0009765625,252.00100708007812,246.7677764892578,94382
2000-11-21,252.00100708007812,258.00103759765625,248.16099548339844,258.00103759765625,252.64320373535156,70216
2000-11-22,253.80101013183594,257.6410217285156,232.200927734375,240.00096130371094,235.01695251464844,117799
2000-11-23,243.240966796875,245.16098022460938,229.44091796875,232.56092834472656,227.73141479492188,83208
2000-11-24,236.5209503173828,252.00100708007812,225.1208953857422,252.00100708007812,246.7677764892578,111316
2000-11-27,255.0010223388672,264.841064453125,248.16099548339844,250.68099975585938,245.47518920898438,75749
2000-11-28,249.00099182128906,254.76101684570312,242.0409698486328,246.60098266601562,241.4799041748047,63274
2000-11-29,244.8009796142578,262.0810546875,238.44094848632812,261.00103759765625,255.5809326171875,120507
2000-11-30,262.8010559082031,269.8810729980469,252.72100830078125,262.2010498046875,256.7560119628906,145099
2000-12-01,249.6009979248047,256.6810302734375,247.20098876953125,252.60101318359375,247.35533142089844,79866
2000-12-04,257.2810363769531,257.2810363769531,246.12098693847656,247.80099487304688,242.6549835205078,73199
2000-12-05,254.40101623535156,256.801025390625,249.84100341796875,256.2010192871094,250.8805694580078,55266
2000-12-06,256.2010192871094,256.2010192871094,256.2010192871094,256.2010192871094,250.8805694580078,0
2000-12-07,256.801025390625,260.1610412597656,249.24099731445312,256.801025390625,251.46812438964844,43649
2000-12-08,256.801025390625,256.801025390625,256.801025390625,256.801025390625,251.46812438964844,0
2000-12-11,260.64105224609375,265.8010559082031,258.24102783203125,262.0810546875,256.63848876953125,74366
2000-12-12,261.00103759765625,261.6010437011719,252.72100830078125,258.00103759765625,252.64320373535156,32941
2000-12-13,258.00103759765625,260.4010314941406,252.00100708007812,252.00100708007812,246.7677764892578,208107
2000-12-14,255.0010223388672,255.48101806640625,247.80099487304688,253.9210205078125,248.64793395996094,55033
2000-12-15,250.80101013183594,250.80101013183594,239.16094970703125,239.88096618652344,234.89942932128906,69749
2000-12-18,247.08099365234375,251.281005859375,239.4009552001953,246.0009765625,240.89234924316406,55683
2000-12-19,206.88082885742188,206.88082885742188,189.12075805664062,190.92076110839844,186.9559783935547,78891
2000-12-20,187.20074462890625,187.20074462890625,159.12063598632812,174.60069274902344,170.9748077392578,125099
2000-12-21,167.6406707763672,170.4006805419922,162.7206573486328,167.88067626953125,164.39434814453125,88082
2000-12-22,165.36065673828125,169.80067443847656,163.8006591796875,164.40065002441406,160.98658752441406,68324
2000-12-25,164.40065002441406,164.40065002441406,164.40065002441406,164.40065002441406,160.98658752441406,0
2000-12-26,164.40065002441406,164.40065002441406,164.40065002441406,164.40065002441406,160.98658752441406,0
2000-12-27,168.00067138671875,170.4006805419922,138.3605499267578,148.20059204101562,145.12295532226562,140982
2000-12-28,148.32058715820312,148.80059814453125,124.20049285888672,135.0005340576172,132.19700622558594,187682
2000-12-29,136.32054138183594,152.40060424804688,126.60050964355469,149.40060424804688,146.2980499267578,255015
2001-01-01,149.40060424804688,149.40060424804688,149.40060424804688,149.40060424804688,146.2980499267578,0
2001-01-02,152.76060485839844,178.80072021484375,152.40060424804688,170.4006805419922,166.86203002929688,169282
2001-01-03,169.440673828125,184.8007354736328,159.84063720703125,182.1607208251953,178.3778533935547,185349
2001-01-04,203.8808135986328,203.8808135986328,184.44073486328125,186.00074768066406,182.1381378173828,131266
2001-01-05,186.60073852539062,190.2007598876953,169.80067443847656,174.48069763183594,170.8572998046875,95724
2001-01-08,170.04067993164062,178.32070922851562,165.96066284179688,171.0006866455078,167.44956970214844,65499
2001-01-09,176.4007110595703,176.4007110595703,171.60069274902344,171.60069274902344,168.037109375,52741
2001-01-10,170.4006805419922,175.32069396972656,168.60067749023438,169.92068481445312,166.39199829101562,29916
2001-01-11,170.5206756591797,179.4007110595703,169.3206787109375,179.4007110595703,175.67514038085938,40733
2001-01-12,183.000732421875,188.88075256347656,178.80072021484375,188.76075744628906,184.8408203125,77416
2001-01-15,188.76075744628906,196.20079040527344,184.92074584960938,195.6007843017578,191.53880310058594,88407
2001-01-16,196.80078125,197.28079223632812,187.20074462890625,187.20074462890625,183.31321716308594,61733
2001-01-17,186.00074768066406,192.60076904296875,186.00074768066406,192.00076293945312,188.01353454589844,70383
2001-01-18,190.2007598876953,192.00076293945312,178.20071411132812,186.00074768066406,182.1381378173828,161532
2001-01-19,186.60073852539062,188.520751953125,180.60072326660156,180.60072326660156,176.85025024414062,65716
2001-01-22,181.80072021484375,185.04074096679688,176.04071044921875,181.2007293701172,177.4377899169922,42183
2001-01-23,179.4007110595703,181.80072021484375,176.5207061767578,178.80072021484375,175.08761596679688,41874
2001-01-24,178.80072021484375,178.80072021484375,178.80072021484375,178.80072021484375,175.08761596679688,0
2001-01-25,175.8007049560547,183.48072814941406,175.20069885253906,180.00071716308594,176.26271057128906,143391
2001-01-26,180.00071716308594,180.00071716308594,180.00071716308594,180.00071716308594,176.26271057128906,0
2001-01-29,186.00074768066406,188.04075622558594,177.84071350097656,180.00071716308594,176.26271057128906,50116
2001-01-30,184.8007354736328,186.48074340820312,182.40072631835938,186.12074279785156,182.25563049316406,86774
2001-01-31,187.08074951171875,187.80075073242188,184.32073974609375,185.40074157714844,181.5505828857422,64366
2001-02-01,184.2007293701172,185.8807373046875,174.960693359375,180.00071716308594,176.26271057128906,67333
2001-02-02,181.80072021484375,182.28073120117188,174.60069274902344,176.04071044921875,172.38491821289062,42191
2001-02-05,174.36070251464844,178.4407196044922,171.1206817626953,175.9207000732422,172.2674102783203,39716
