Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,5.25,5.25,4.849999904632568,4.860000133514404,0.44421207904815674,176336
2000-01-04,5.050000190734863,5.050000190734863,4.820000171661377,4.894999980926514,0.44741106033325195,144044
2000-01-05,4.820000171661377,4.900000095367432,4.800000190734863,4.849999904632568,0.44329801201820374,142604
2000-01-06,4.849999904632568,4.849999904632568,4.849999904632568,4.849999904632568,0.44329801201820374,0
2000-01-07,4.75,4.949999809265137,4.75,4.855000019073486,0.44375497102737427,161172
2000-01-10,4.949999809265137,5.090000152587891,4.914999961853027,4.914999961853027,0.44923922419548035,242804
2000-01-11,5.0,5.019999980926514,4.900000095367432,4.925000190734863,0.45015302300453186,112748
2000-01-12,4.989999771118164,4.989999771118164,4.885000228881836,4.949999809265137,0.452438086271286,140040
2000-01-13,4.90500020980835,4.994999885559082,4.875,4.900000095367432,0.44786807894706726,128380
2000-01-14,4.974999904632568,4.974999904632568,4.855000019073486,4.855000019073486,0.44375497102737427,178640
2000-01-17,4.900000095367432,5.0,4.855000019073486,4.909999847412109,0.4487820267677307,241644
2000-01-18,4.940000057220459,4.945000171661377,4.829999923706055,4.829999923706055,0.44146981835365295,137788
2000-01-19,4.920000076293945,4.920000076293945,4.775000095367432,4.894999980926514,0.44741106033325195,131168
2000-01-20,4.909999847412109,4.920000076293945,4.809999942779541,4.815000057220459,0.44009891152381897,137896
2000-01-21,4.824999809265137,4.869999885559082,4.789999961853027,4.820000171661377,0.4405559003353119,204900
2000-01-24,4.90500020980835,5.199999809265137,4.900000095367432,4.960000038146973,0.45335206389427185,332312
2000-01-25,5.150000095367432,5.150000095367432,4.974999904632568,5.045000076293945,0.4611213505268097,290616
2000-01-26,5.099999904632568,5.150000095367432,4.949999809265137,5.0,0.4570082426071167,258032
2000-01-27,5.039999961853027,5.045000076293945,4.900000095367432,4.974999904632568,0.4547230899333954,476916
2000-01-28,5.0,5.025000095367432,4.875,4.894999980926514,0.44741106033325195,544432
2000-01-31,4.994999885559082,4.994999885559082,4.875,4.96999979019165,0.4542660713195801,514140
2000-02-01,4.900000095367432,5.0,4.900000095367432,4.949999809265137,0.452438086271286,148616
2000-02-02,4.980000019073486,5.0,4.925000190734863,4.974999904632568,0.4547230899333954,222348
2000-02-03,4.925000190734863,5.0,4.889999866485596,4.889999866485596,0.44695398211479187,118520
