,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
10,-3358.9762108511172,190032.95518108792,138184.88501450486,-3136205.290830432,162238.97601141597,-180802.9847640596,-193263.69120084043,-1020503.3571210724,210148.10427907767,-173371.7510828978,134829.13196159582,150167.69274622833,179436.05350369704,510433.2026843978,-83081.43448817433,-34476.20676158591,83723.44391223775,-141707.83691455366,196967.5539390703,315024.0284710357,312862.9359034463,933641.9953813177,306357.67757882265,182259.40597282213,-173420.2358472441,-472824.51976360934,351186.93476242456,123175.23717552706,250085.9713953304,-114443.67993765665,-103551.2146938967,74940.27936517897,-24295.099212229656,-916674.2876633422,141409.01436577234,148402.46266594378,306538.2421695477,-115050.263871001,81481.39937787157,183060.28702085064,-255695.06479420216,-334408.0774555069,-183593.11540958125,400894.2600538428,166954.97274058944,-298261.8190108464,203800.40674297113,334937.7005069851,624148.9714130632,-47167.26578790442,-232985.60438349698,-217927.1131282841,275197.9331219445,,342681.7746814544,-224917.50234237657
11,-192218.59627472452,92422.25977479275,69827.08385287573,-550209.5178452871,78386.7192899263,-92911.20181056175,-194503.5474194895,-179825.0782575552,118228.98986234845,-181802.37472413524,150167.69274622833,65559.9454088809,78114.64391719957,168215.4142181099,-90958.29624545248,-65244.11570272609,84475.99353139552,72470.74811843218,135781.72424631898,123804.23329315518,132334.03817878774,312285.3732808938,181221.35133939888,62915.30208023836,-138315.19416507627,-397504.1524356563,305663.382257971,131803.20299853786,126262.95433789595,63038.63366376378,-45446.12332048516,44873.09870158539,-21703.7518353884,-174652.7875725814,141709.98498765953,87844.51569033136,310058.84313861997,-114184.54937168382,46051.232303675395,197453.2744962347,57591.70694840537,-312662.3484352331,-116155.26103976846,342873.1825335988,158190.30299376344,-260454.1776603695,156661.81561118423,64778.403856375684,130627.78419919968,-52509.21596005093,-54402.14890750334,-115637.06484922614,127370.02974947605,,199671.43964174748,95561.57047465359
12,-229235.99922331507,110134.62153769325,83213.34946182506,-655455.3354226018,93324.14458933039,-110656.90182939653,-232440.22335267716,-214225.18843742128,140917.0445907374,-217132.15687101855,179436.05350369704,78114.64391719957,93073.29121603558,200385.81189018217,-108668.63208873186,-77794.70924700939,100868.9115640548,86586.37216504548,161904.7516309431,147498.49824553964,157671.01878971737,372011.4379701919,216016.53477682467,74949.50831843316,-165122.6084885945,-474257.7988112971,364730.4147490636,157438.31194739262,150468.13298733332,75298.72360269242,-54149.3258046842,53490.10953156614,-25900.495090160177,-208037.634772797,169346.96234333058,104711.12365691013,370540.56294903683,-136448.43195961355,54888.849467496795,236014.5804005836,69189.08762836692,-373193.12683811516,-138475.66091246245,409463.8409657688,188827.17612556904,-310788.82773417985,186856.84275464635,77178.47342546054,155594.13434468443,-62765.7069754025,-64823.76337179031,-137814.98864338914,151770.92502317575,,238002.62272382103,114265.98421985103
13,-537560.7411123507,239341.44686119026,181529.59836659,-1404942.644612468,164096.8824532461,-205813.36280872006,-682078.6601856558,-459690.0040890404,311330.52921736997,-582812.3611954527,510433.2026843978,168215.4142181099,200385.81189018217,425255.69146103883,-302790.0446560543,-179808.02416234426,263855.40885912627,234194.44236183402,370097.7565569569,315464.59328202606,338771.09627482464,789872.0869979343,480620.77074728813,159319.88756609132,-425991.4103387125,-1142963.5150468426,889855.0331793202,429381.7759588778,328215.96374115435,199931.0694800539,-116653.08936317071,119229.63108254297,-63827.60294818151,-441055.7504477961,496035.88161384355,232997.80832197657,1089594.4381281938,-397980.875966024,121340.83554951593,707948.6116786556,271416.34648594016,-937786.8622580478,-311428.6441504709,1102862.5322266577,477473.6394588003,-759180.3042989444,438327.51224131003,167157.649304927,328999.4456465571,-188149.6236144711,-141850.34708758147,-302268.07946089597,328351.0633222918,,528373.6677872742,328021.91961110785
14,50942.826194903886,-115752.70562396395,-84316.21459585671,1648982.3882998137,-97258.72664123401,108521.70364507947,117989.36918661368,536171.0426911889,-128761.22338970682,107034.96529534532,-83081.43448817433,-90958.29624545248,-108668.63208873186,-302790.0446560543,51236.37843048738,35782.25573432044,-51715.18989124459,69523.75669500775,-121348.71026452855,-189550.00732907455,-189150.6600899822,-554596.5144709875,-188016.6873894255,-108567.91545235037,105135.52944150829,292080.2682731413,-216983.6918972499,-76013.63141835421,-152589.1139317642,54716.14326246509,62740.96795437139,-46008.966856933366,15012.310345359232,499318.0675133847,-86317.9198078716,-91078.88300803374,-187179.96718440906,70203.50334630387,-49932.81644739512,-112096.54817729806,143123.58777788412,206642.60794186915,112887.64452566998,-243497.22647710616,-103164.87701766995,184286.14192100536,-125782.67511242552,-177503.13389958846,-347435.2250394894,28942.18914865602,127702.42565530844,133240.60506036278,-167220.88283709885,,-210210.4363057628,116261.12129685357
15,395391.9997725452,-89471.51161271981,-66930.21048378796,762359.0491635336,619817.1187695124,-711234.3735228644,-720582.6404674136,250977.09404665607,-110136.96053596794,104661.19035224999,-34476.20676158591,-65244.11570272609,-77794.70924700939,-179808.02416234426,35782.25573432044,127347.18165381429,-55412.79763566668,-234053.0708159004,-119134.26626655461,-126534.79627851461,-132758.47213404434,-332535.9272726136,-166498.64256102836,-66456.31827119975,-829848.9080021508,320880.03493019426,-241458.27412919808,-67260.84416970036,-121052.12856577839,-192901.1671269424,45166.90173053366,-41086.47045646539,16819.94410946966,220872.62921613443,535729.2472194524,-80692.63314544407,1120272.5781648047,-450486.21109450504,-42845.99774316738,427413.165652503,-467480.9809611564,232240.64037681487,104674.40107989167,1913998.3074826824,-115695.9261365963,205280.59638620392,-132066.6011886932,-95533.76836845191,-159044.97071879377,-61149.90265440699,84603.94835616207,109426.09125516092,-124883.89005701222,,-184223.41178182838,-364799.16533446766
16,-128022.49138677906,109600.20432479598,80331.55357325629,-1131769.7898121225,90119.84981739493,-100974.71387297145,-115951.05145722057,-367993.7817113435,124617.08362432967,-108204.08790021502,83723.44391223775,84475.99353139552,100868.9115640548,263855.40885912627,-51715.18989124459,-55412.79763566668,52289.31154560484,-26916.304994717873,120191.82784450799,172299.230682013,174587.63868443453,485157.2687450136,183150.40061771913,95740.32485368702,-101086.11389715424,-293582.76736098947,218483.105015356,76807.33749245503,145358.05003426288,-17701.885628236196,-58328.05703776833,44885.329298646866,-15133.368881995395,-360301.49409388466,84786.25026612528,88728.99015121206,184051.0407810032,-68884.44876148224,48355.381104790955,111140.9070847086,-103636.44527867628,-208646.20622959433,-110836.95437602828,235520.78797733656,104203.9374915192,-185588.0001787213,125714.22412877432,124628.21877201465,260881.0456934291,-28861.6642700438,-95227.45601256347,-127893.53407323711,156987.52212463354,,204381.34539622706,-60035.62559522948
17,-730320.1718953274,91249.7814275394,65902.21559881087,-1278327.567664754,-607626.474463104,675234.7588990779,536635.3583766993,-422369.07397091587,96435.07615924459,88864.73472876952,-141707.83691455366,72470.74811843218,86586.37216504548,234194.44236183402,69523.75669500775,-234053.0708159004,-26916.304994717873,432400.3774229188,73125.7048407107,150455.48352052103,150719.39836502975,430176.5568540362,136308.2755816576,84693.82028750902,592948.7582549764,-74649.87754513946,34192.51971904528,-79211.67847304106,119291.92101316855,357310.66324357083,-49982.080522834956,33041.35179892144,-1094.230474920794,-349948.79177611764,-395487.6461618332,65996.88818453117,-843703.675726246,326778.79448090546,37300.85795665696,-428196.6563847904,799867.4318714797,21473.280724565186,-76949.50751941034,-1319706.3811761115,-16917.961658938795,-27172.936820802217,56442.942415604855,164719.55493276304,244253.12169815387,93165.64221115765,-148620.40182887553,-102531.88574108838,132760.8299444471,,154057.720375892,666809.5036882896
18,-334636.5675241607,185677.31516887335,138631.96557019136,-1249135.1603379294,159440.25385999354,-181901.99117458597,-258576.35040283928,-407311.02947360324,226348.82881528354,-251395.3438566312,196967.5539390703,135781.72424631898,161904.7516309431,370097.7565569569,-121348.71026452855,-119134.26626655461,120191.82784450799,73125.7048407107,239402.11174821545,263073.99837160745,276313.4053003363,685316.7381081253,340548.0446442428,137289.78425091403,-208439.96338679997,-634124.2898138721,478048.9745901546,179348.17047153309,250746.4354011902,69007.30690379397,-93993.88293956268,83930.60679242539,-33425.32611457631,-403148.9288565256,188785.3689122457,165033.3589095695,411193.8762950511,-152845.74839428498,88019.36588463372,254530.58157637776,-33527.60141902808,-468171.70803556405,-212529.9091433704,496786.13245386805,234858.06061359626,-406561.8879294512,262148.63702432904,143576.16302613204,301257.2332078207,-67055.94486509814,-117361.43892743716,-225946.07106851996,259627.9689957887,,377370.1904547503,71199.19486990281
19,-375097.4806790033,175249.93125648922,132629.77231688992,-1034145.2216095955,141918.9002156126,-170836.11811945317,-410736.25528596324,-338136.7933227347,225808.49235278924,-374151.73319739976,315024.0284710357,123804.23329315518,147498.49824553964,315464.59328202606,-189550.00732907455,-126534.79627851461,172299.230682013,150455.48352052103,263073.99837160745,233054.5327286912,249643.15826084558,585795.4174466068,347164.9391434635,118086.37562134744,-280308.63433273113,-786547.9379480806,607678.6688846551,272725.7238489522,239814.66175980718,129813.63625463305,-85836.35599715814,86030.20798570603,-43312.91322538761,-326914.30983730586,299068.72965696955,168290.52826508263,655218.1550405285,-240636.84079661482,87977.48820728487,420271.3877361759,142246.23047239185,-628523.6308980224,-223532.06657801254,704313.6049786167,318731.9437169196,-518041.8599383559,306720.9980134784,122261.4144435918,244301.36964010927,-111838.72503650899,-103110.11545049299,-220161.71205006793,241033.9967122159,,382150.361263809,203704.94906945128
20,-391894.60933636175,186803.85020229954,141211.2141162171,-1108569.8926811412,156689.8027480207,-186506.29143237523,-405831.94040158833,-362362.4674131913,239515.4602057543,-376713.67032895144,312862.9359034463,132334.03817878774,157671.01878971737,338771.09627482464,-189150.6600899822,-132758.47213404434,174587.63868443453,150719.39836502975,276313.4053003363,249643.15826084558,267029.0924786985,628968.7397190655,367479.65463338397,126741.0290028302,-285246.3838343997,-814153.6827670817,626940.1807558095,273535.6510865331,255338.1325480125,130759.15455682647,-91739.20859543042,91015.78244634935,-44567.035059771755,-351455.98637149314,295625.98400624574,178133.02091453574,647070.2823260895,-238106.9077787509,93301.14317350398,412948.9277257976,126957.8788235165,-643426.0294583843,-235875.96033939236,709800.3016041485,325761.3657778219,-534287.6058718252,319834.7688518761,130684.39924692168,262802.81819488545,-109847.9694400551,-109895.53606804508,-234029.51944817713,257274.17674462456,,404772.5092943111,200454.55433798197
21,-993521.5522567062,444169.69005390786,336830.44976653793,-2607402.505290356,310833.38051517535,-388039.00969830237,-1243994.3499078446,-853081.2522073571,577372.3360864889,-1069992.2101434604,933641.9953813177,312285.3732808938,372011.4379701919,789872.0869979343,-554596.5144709875,-332535.9272726136,485157.2687450136,430176.5568540362,685316.7381081253,585795.4174466068,628968.7397190655,1467090.8971994931,891056.332436774,295906.82224060845,-783751.6094474223,-2111004.4740058444,1642485.3654231022,787534.801457996,609011.0871381514,367528.14621432236,-216558.70083939726,221030.47828485828,-117750.4044475431,-819027.0362198234,904788.2048072618,431968.9895481941,1986972.3018490768,-726129.0035840138,225024.57688323114,1289550.3199709293,491442.83969260467,-1728235.767347811,-577105.5937870275,2023017.6374001114,879628.7396888175,-1401197.8304389871,810662.3308893286,310065.27513191383,611045.602752767,-342811.7035873516,-262993.08273038187,-560737.6896805326,609461.7663681336,,979682.2539618263,601026.7120802705
22,-477959.01229618164,251044.22863403344,188359.8346842318,-1587720.1332635123,219062.0020173094,-252333.64726887186,-397958.93320741144,-518168.7043891386,312088.49378916895,-386035.28905330435,306357.67757882265,181221.35133939888,216016.53477682467,480620.77074728813,-188016.6873894255,-166498.64256102836,183150.40061771913,136308.2755816576,340548.0446442428,347164.9391434635,367479.65463338397,891056.332436774,472983.88935255207,178982.2402812111,-309655.6281517989,-933553.2858990999,708260.0762231378,276542.41309112817,340651.6543943101,123287.4493918031,-125524.18520355975,116781.95779028368,-49761.375755572306,-509868.98665854405,290365.19478498487,229236.1571661496,633310.8187583297,-234751.24535911073,121439.90401303944,395632.77375930926,22131.48511187243,-702981.6481737905,-298208.6314234353,746005.119564287,353545.8062092236,-602712.9602840792,379836.89935644355,184242.4717138558,381611.8876865964,-104648.57318725684,-152323.60162910228,-309001.47258912964,348889.6394180939,,522961.1281821352,157140.54038343328
23,-198273.06424823203,89413.93241221173,67782.49954316822,-525053.9817684257,65039.22639119741,-80469.7318898749,-241491.37001906594,-171764.95612770808,116051.76273180587,-210477.27625404278,182259.40597282213,62915.30208023836,74949.50831843316,159319.88756609132,-108567.91545235037,-66456.31827119975,95740.32485368702,84693.82028750902,137289.78425091403,118086.37562134744,126741.0290028302,295906.82224060845,178982.2402812111,59678.33642544652,-154859.4252815773,-420548.98330940004,326768.84049447096,154600.6651744281,122556.12087679617,72484.38379096422,-43628.036396707605,44389.52366143413,-23399.885551658583,-165133.7173322746,175684.1231501932,86766.71935717705,385618.5086425994,-141071.90512058506,45227.306817363424,249674.48124911863,93715.1436745221,-342678.2330645358,-115799.53165913947,397321.77264347876,174288.0270680729,-278727.1613793229,161967.23532108462,62369.26384658056,123243.40732630198,-66403.15746014989,-52844.73480215293,-112784.93937493478,122737.02946802191,,196825.5792153692,117684.27169510612
24,-2212294.9852229487,-181053.6424045597,-133206.4147512219,-2528846.6030657403,-272160.3230303259,300667.805254097,279634.7245304863,-1020191.457949096,-209248.15409047375,213380.09577047086,-173420.2358472441,-138315.19416507627,-165122.6084885945,-425991.4103387125,105135.52944150829,-829848.9080021508,-101086.11389715424,592948.7582549764,-208439.96338679997,-280308.63433273113,-285246.3838343997,-783751.6094474223,-309655.6281517989,-154859.4252815773,267239.356397254,532656.5147004828,-400314.79116542556,-153393.67324940732,-241012.2567073139,521220.4709766872,95538.11699075557,-76023.11267418138,27947.893801019618,389220.3844737696,-204925.59426184875,-150030.24792928825,-442701.22758605884,167301.975893256,-81243.55548690823,-256670.87831620694,629363.1033157512,391189.76943146804,189335.7813734235,-608075.8342623785,-196309.86343148732,340373.3073566633,-223034.19025777327,983472.7384891169,-367534.55030194303,64560.83809621249,-1108482.9245018489,213210.92838781996,-258197.12381176898,,-344812.0806811002,779048.5814389843
25,856481.2606609317,-531382.039824838,-393485.15438139194,4121171.519346961,-442920.1132312372,500294.4978850552,634351.338711497,1341971.6377437026,-627473.4003994741,609656.977034089,-472824.51976360934,-397504.1524356563,-474257.7988112971,-1142963.5150468426,292080.2682731413,320880.03493019426,-293582.76736098947,-74649.87754513946,-634124.2898138721,-786547.9379480806,-814153.6827670817,-2111004.4740058444,-933553.2858990999,-420548.98330940004,532656.5147004828,1607803.7926296834,-1203160.3496987808,-433365.6619710863,-711838.4412888658,-87600.35114142245,274872.2524169923,-229454.85901557512,83666.29793814318,1333687.0122091155,-463496.42225089064,-452342.0287066044,-1007836.332663676,375917.7249021399,-243755.4473899986,-616389.6212595149,288615.047047666,1160919.1204662481,573895.5441721294,-1254314.0700116418,-580806.6766410285,1022529.9811279054,-677746.7337880322,-465796.80557195895,-989449.7454161553,161349.84192018636,372250.220719335,634507.8102336047,-750886.1001636983,,-1037990.1273427637,3306.9487695462462
26,-635134.8886968808,406631.6128935689,300593.741500308,-3272931.519754465,337341.39723634097,-380442.999515975,-473468.84673191875,-1065470.7350160356,477078.5077082419,-453284.73971138283,351186.93476242456,305663.382257971,364730.4147490636,889855.0331793202,-216983.6918972499,-241458.27412919808,218483.105015356,34192.51971904528,478048.9745901546,607678.6688846551,626940.1807558095,1642485.3654231022,708260.0762231378,326768.84049447096,-400314.79116542556,-1203160.3496987808,899309.0021083279,322073.4673518521,543813.2896097625,47999.99687539259,-211314.88116310255,173990.2093691726,-62484.140241092355,-1058507.637738816,345993.08103568666,343168.99651984195,752109.6103557793,-280703.3588377595,185294.502965511,458973.29380071687,-248452.0253477805,-865785.5894455251,-434162.03296861117,940800.7673104285,432981.38566079317,-764213.3038873189,508795.8127223149,368521.63800517475,783352.4923740821,-119987.37260033326,-292847.72138256696,-483666.98928365606,575883.6480198415,,788003.9965862756,-36209.289558765886
27,-127527.12222418189,168773.90188698206,123177.63157171215,-2121399.1328079165,140234.7957160166,-156680.57897566303,-173386.62727154346,-689615.0181867396,189018.29676766376,-158923.2668517743,123175.23717552706,131803.20299853786,157438.31194739262,429381.7759588778,-76013.63141835421,-67260.84416970036,76807.33749245503,-79211.67847304106,179348.17047153309,272725.7238489522,273535.6510865331,787534.801457996,276542.41309112817,154600.6651744281,-153393.67324940732,-433365.6619710863,322073.4673518521,112831.34640446061,222908.02199635888,-60179.07218885285,-90944.49119603964,67701.9503186988,-22288.550334320673,-657773.0494225513,126824.88824193261,133965.78025453127,275115.23363891704,-103111.79509290165,73313.73560416482,165220.70451170753,-191383.00557350516,-306890.6032042024,-166425.8872929701,355954.4852088947,153221.08355501876,-273549.0465192533,186359.76987063535,230202.020125013,465475.64123657154,-42743.62742812528,-169852.3788091574,-195102.00755957433,243156.6301246922,,309010.6394748179,-141603.9880688117
28,-352906.39977726404,176719.20625712042,133128.31577632588,-1074608.3939301393,154100.48237008345,-179788.05525012952,-323256.66433157126,-350986.7500928448,223336.44684859616,-309434.0323312483,250085.9713953304,126262.95433789595,150468.13298733332,328215.96374115435,-152589.1139317642,-121052.12856577839,145358.05003426288,119291.92101316855,250746.4354011902,239814.66175980718,255338.1325480125,609011.0871381514,340651.6543943101,122556.12087679617,-241012.2567073139,-711838.4412888658,543813.2896097625,222908.02199635888,240742.07353096618,105308.3756035003,-87497.52146749047,84244.51932702964,-38414.30295796441,-343049.74580523185,235691.09736221397,165114.7475796557,514859.86159448023,-190236.99784989224,86954.0227313957,324796.5685063449,64654.41275677729,-548051.5691331369,-216764.6544308735,588442.6156178814,276451.8240533922,-463083.9253309191,284822.87064982817,125714.0986437278,256769.14393462843,-86196.36047574534,-104872.76529487614,-219587.77581105308,244391.9550250622,,375905.0548806715,149762.882342978
